Datum (Gastag, 6:00–6:00);VHP-Index [Eurocent/kWh];VHP-Index inkl. (+2%) [Eurocent/kWh];VHP-Index inkl. (-2%) [Eurocent/kWh];RE-Preis Min. (inkl. Transportkosten) [Eurocent/kWh];RE-Preis Max. (inkl. Transportkosten) [Eurocent/kWh];Transportkostenanteil Einkauf [Eurocent/kWh];Transportkostenanteil Verkauf [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Eurocent/kWh];Preis fuer pos. Ausgleichsenergie [Eurocent/kWh];Preis fuer neg. Ausgleichsenergie [Euro/MWh];Preis fuer pos. Ausgleichsenergie [Euro/MWh]
28.12.2020;1,7566;1,7917;1,7215;0;1,82;0;0;1,7215;1,82;17,215;18,2
29.12.2020;1,8275;1,8641;1,791;0;0;0;0;1,791;1,8641;17,91;18,641
30.12.2020;1,8782;1,9158;1,8406;0;1,94;0;0;1,8406;1,94;18,406;19,4
31.12.2020;1,9083;1,9465;1,8701;0;1,94;0;0;1,8701;1,9465;18,701;19,465
01.01.2021;1,9083;1,9465;1,8701;1,74;1,95;0;0;1,74;1,95;17,4;19,5
02.01.2021;1,9083;1,9465;1,8701;1,76;1,94;0;0;1,76;1,9465;17,6;19,465
03.01.2021;1,8939;1,9318;1,856;1,8;1,995;0;0;1,8;1,995;18;19,95
04.01.2021;1,9184;1,9568;1,88;0;2,14;0;0;1,88;2,14;18,8;21,4
05.01.2021;1,9749;2,0144;1,9354;0;2,115;0;0;1,9354;2,115;19,354;21,15
06.01.2021;1,8061;1,8422;1,77;1,675;1,9275;0;0;1,675;1,9275;16,75;19,275
07.01.2021;1,7693;1,8047;1,7339;1,725;1,8375;0;0;1,725;1,8375;17,25;18,375
08.01.2021;1,897;1,9349;1,8591;1,9;2,0075;0;0;1,8591;2,0075;18,591;20,075
09.01.2021;2,0168;2,0571;1,9765;0;2,1175;0;0;1,9765;2,1175;19,765;21,175
10.01.2021;2,0099;2,0501;1,9697;1,96;0;0;0;1,96;2,0501;19,6;20,501
11.01.2021;2,0235;2,064;1,983;1,93;2,15;0;0;1,93;2,15;19,3;21,5
12.01.2021;2,145;2,1879;2,1021;0;2,3475;0;0;2,1021;2,3475;21,021;23,475
13.01.2021;2,4811;2,5307;2,4315;2,27;2,64;0;0;2,27;2,64;22,7;26,4
14.01.2021;2,1772;2,2207;2,1337;2,0875;2,4;0;0;2,0875;2,4;20,875;24
15.01.2021;2,0554;2,0965;2,0143;1,98;2,25;0;0;1,98;2,25;19,8;22,5
16.01.2021;1,9951;2,035;1,9552;1,965;2,2;0;0;1,9552;2,2;19,552;22
17.01.2021;1,9905;2,0303;1,9507;1,87;2,15;0;0;1,87;2,15;18,7;21,5
18.01.2021;1,9889;2,0287;1,9491;0;2,12;0;0;1,9491;2,12;19,491;21,2
19.01.2021;1,878;1,9156;1,8404;1,7875;2,06;0;0;1,7875;2,06;17,875;20,6
20.01.2021;1,9715;2,0109;1,9321;1,9;2,1;0;0;1,9;2,1;19;21
21.01.2021;1,9571;1,9962;1,918;1,79;2,06;0;0;1,79;2,06;17,9;20,6
22.01.2021;1,9436;1,9825;1,9047;0;2,0325;0;0;1,9047;2,0325;19,047;20,325
23.01.2021;2,0493;2,0903;2,0083;0;2,25;0;0;2,0083;2,25;20,083;22,5
24.01.2021;2,0691;2,1105;2,0277;2,04;2,25;0;0;2,0277;2,25;20,277;22,5
25.01.2021;2,0766;2,1181;2,0351;2,02;2,35;0;0;2,02;2,35;20,2;23,5
26.01.2021;1,983;2,0227;1,9433;1,8;2,19;0;0;1,8;2,19;18;21,9
27.01.2021;1,892;1,9298;1,8542;1,78;2,05;0;0;1,78;2,05;17,8;20,5
28.01.2021;1,9133;1,9516;1,875;1,85;2,12;0;0;1,85;2,12;18,5;21,2
29.01.2021;2,0211;2,0615;1,9807;1,9775;2,16;0;0;1,9775;2,16;19,775;21,6
30.01.2021;2,0189;2,0593;1,9785;1,92;2,14;0;0;1,92;2,14;19,2;21,4
31.01.2021;2,0371;2,0778;1,9964;0;2,15;0;0;1,9964;2,15;19,964;21,5
01.02.2021;2,0269;2,0674;1,9864;1,745;2,1745;0,1545;0;1,745;2,1745;17,45;21,745
02.02.2021;1,8284;1,865;1,7918;1,74;1,95;0;0;1,74;1,95;17,4;19,5
03.02.2021;1,8153;1,8516;1,779;1,7;0;0;0;1,7;1,8516;17;18,516
04.02.2021;1,7709;1,8063;1,7355;1,7025;0;0;0;1,7025;1,8063;17,025;18,063
05.02.2021;1,8334;1,8701;1,7967;1,78;1,92;0;0;1,78;1,92;17,8;19,2
06.02.2021;1,8821;1,9197;1,8445;1,77;1,945;0;0;1,77;1,945;17,7;19,45
07.02.2021;1,9116;1,9498;1,8734;1,81;2,16;0;0;1,81;2,16;18,1;21,6
08.02.2021;1,9751;2,0146;1,9356;0;2,245;0;0;1,9356;2,245;19,356;22,45
09.02.2021;2,1061;2,1482;2,064;0;2,25;0;0;2,064;2,25;20,64;22,5
10.02.2021;2,0376;2,0784;1,9968;0;2,2;0;0;1,9968;2,2;19,968;22
11.02.2021;2,0314;2,072;1,9908;1,76;2,075;0;0;1,76;2,075;17,6;20,75
12.02.2021;1,8516;1,8886;1,8146;1,75;0;0;0;1,75;1,8886;17,5;18,886
13.02.2021;1,8253;1,8618;1,7888;1,755;0;0;0;1,755;1,8618;17,55;18,618
14.02.2021;1,8243;1,8608;1,7878;0;0;0;0;1,7878;1,8608;17,878;18,608
15.02.2021;1,8214;1,8578;1,785;1,73;0;0;0;1,73;1,8578;17,3;18,578
16.02.2021;1,7338;1,7685;1,6991;1,6;1,8195;0,1545;0;1,6;1,8195;16;18,195
17.02.2021;1,6926;1,7265;1,6587;1,5525;1,82;0;0;1,5525;1,82;15,525;18,2
18.02.2021;1,6934;1,7273;1,6595;1,59;1,74;0;0;1,59;1,74;15,9;17,4
19.02.2021;1,7124;1,7466;1,6782;1,63;1,82;0;0;1,63;1,82;16,3;18,2
20.02.2021;1,6755;1,709;1,642;1,5;1,75;0;0;1,5;1,75;15;17,5
21.02.2021;1,6608;1,694;1,6276;1,5;0;0;0;1,5;1,694;15;16,94
22.02.2021;1,6584;1,6916;1,6252;1,51;0;0;0;1,51;1,6916;15,1;16,916
23.02.2021;1,5987;1,6307;1,5667;1,525;0;0;0;1,525;1,6307;15,25;16,307
24.02.2021;1,6102;1,6424;1,578;1,55;0;0;0;1,55;1,6424;15,5;16,424
25.02.2021;1,6109;1,6431;1,5787;1,5425;0;0;0;1,5425;1,6431;15,425;16,431
26.02.2021;1,6167;1,649;1,5844;1,515;0;0;0;1,515;1,649;15,15;16,49
27.02.2021;1,6045;1,6366;1,5724;0;1,7;0;0;1,5724;1,7;15,724;17
28.02.2021;1,6089;1,6411;1,5767;1,5625;1,7;0;0;1,5625;1,7;15,625;17
01.03.2021;1,6298;1,6624;1,5972;0;1,74;0;0;1,5972;1,74;15,972;17,4
02.03.2021;1,6663;1,6996;1,633;0;1,74;0;0;1,633;1,74;16,33;17,4
03.03.2021;1,6568;1,6899;1,6237;1,6025;1,72;0;0;1,6025;1,72;16,025;17,2
04.03.2021;1,6251;1,6576;1,5926;1,55;1,75;0;0;1,55;1,75;15,5;17,5
05.03.2021;1,6742;1,7077;1,6407;1,65;1,7725;0;0;1,6407;1,7725;16,407;17,725
06.03.2021;1,7043;1,7384;1,6702;0;1,7975;0;0;1,6702;1,7975;16,702;17,975
07.03.2021;1,6998;1,7338;1,6658;1,62;0;0;0;1,62;1,7338;16,2;17,338
08.03.2021;1,7175;1,7519;1,6832;1,67;1,83;0;0;1,67;1,83;16,7;18,3
09.03.2021;1,7296;1,7642;1,695;1,665;1,8175;0;0;1,665;1,8175;16,65;18,175
10.03.2021;1,7631;1,7984;1,7278;1,65;1,83;0;0;1,65;1,83;16,5;18,3
11.03.2021;1,807;1,8431;1,7709;1,7275;1,875;0;0;1,7275;1,875;17,275;18,75
12.03.2021;1,8331;1,8698;1,7964;0;1,89;0;0;1,7964;1,89;17,964;18,9
13.03.2021;1,8637;1,901;1,8264;1,795;1,97;0;0;1,795;1,97;17,95;19,7
14.03.2021;1,869;1,9064;1,8316;0;1,98;0;0;1,8316;1,98;18,316;19,8
15.03.2021;1,8808;1,9184;1,8432;1,81;2;0;0;1,81;2;18,1;20
16.03.2021;1,8783;1,9159;1,8407;1,7;1,9675;0;0;1,7;1,9675;17;19,675
17.03.2021;1,8191;1,8555;1,7827;1,7;1,935;0;0;1,7;1,935;17;19,35
18.03.2021;1,8516;1,8886;1,8146;1,81;1,98;0;0;1,81;1,98;18,1;19,8
19.03.2021;1,8512;1,8882;1,8142;1,74;1,9353;0,1328;0;1,74;1,9353;17,4;19,353
20.03.2021;1,8041;1,8402;1,768;1,735;1,915;0;0;1,735;1,915;17,35;19,15
21.03.2021;1,7846;1,8203;1,7489;1,71;1,9025;0;0;1,71;1,9025;17,1;19,025
22.03.2021;1,8095;1,8457;1,7733;1,75;1,93;0;0;1,75;1,93;17,5;19,3
23.03.2021;1,8513;1,8883;1,8143;1,81;1,995;0;0;1,81;1,995;18,1;19,95
24.03.2021;1,8519;1,8889;1,8149;1,795;1,95;0;0;1,795;1,95;17,95;19,5
25.03.2021;1,8751;1,9126;1,8376;1,815;1,94;0;0;1,815;1,94;18,15;19,4
26.03.2021;1,8603;1,8975;1,8231;1,81;1,925;0;0;1,81;1,925;18,1;19,25
27.03.2021;1,8638;1,9011;1,8265;1,77;1,95;0;0;1,77;1,95;17,7;19,5
28.03.2021;1,8738;1,9113;1,8363;0;1,935;0;0;1,8363;1,935;18,363;19,35
29.03.2021;1,8703;1,9077;1,8329;1,7925;1,95;0;0;1,7925;1,95;17,925;19,5
30.03.2021;1,8437;1,8806;1,8068;1,785;0;0;0;1,785;1,8806;17,85;18,806
31.03.2021;1,8589;1,8961;1,8217;1,78;0;0;0;1,78;1,8961;17,8;18,961
01.04.2021;1,9213;1,9597;1,8829;1,8;0;0;0;1,8;1,9597;18;19,597
02.04.2021;1,9536;1,9927;1,9145;0;2,02;0;0;1,9145;2,02;19,145;20,2
03.04.2021;1,9628;2,0021;1,9235;1,93;2,05;0;0;1,9235;2,05;19,235;20,5
04.04.2021;1,9664;2,0057;1,9271;0;2,06;0;0;1,9271;2,06;19,271;20,6
05.04.2021;1,9784;2,018;1,9388;0;2,1014;0,1164;0;1,9388;2,1014;19,388;21,014
06.04.2021;2,0044;2,0445;1,9643;0;2,175;0;0;1,9643;2,175;19,643;21,75
07.04.2021;2,0727;2,1142;2,0312;0;2,2175;0;0;2,0312;2,2175;20,312;22,175
08.04.2021;2,0623;2,1035;2,0211;1,925;2,2;0;0;1,925;2,2;19,25;22
09.04.2021;2,0162;2,0565;1,9759;1,945;2,0614;0,1164;0;1,945;2,0614;19,45;20,614
10.04.2021;1,9706;2,01;1,9312;1,895;2,055;0;0;1,895;2,055;18,95;20,55
11.04.2021;1,9703;2,0097;1,9309;1,89;2,0675;0;0;1,89;2,0675;18,9;20,675
12.04.2021;2,0192;2,0596;1,9788;0;2,1264;0,1164;0;1,9788;2,1264;19,788;21,264
13.04.2021;2,0695;2,1109;2,0281;2;2,2125;0;0;2;2,2125;20;22,125
14.04.2021;2,0861;2,1278;2,0444;2,01;2,1564;0,1164;0;2,01;2,1564;20,1;21,564
15.04.2021;2,0825;2,1242;2,0409;2,005;2,155;0;0;2,005;2,155;20,05;21,55
16.04.2021;2,1091;2,1513;2,0669;2,03;2,2;0;0;2,03;2,2;20,3;22
17.04.2021;2,1649;2,2082;2,1216;2,02;2,2025;0;0;2,02;2,2082;20,2;22,082
18.04.2021;2,1176;2,16;2,0752;2,04;2,185;0;0;2,04;2,185;20,4;21,85
19.04.2021;2,1322;2,1748;2,0896;1,93;2,17;0;0;1,93;2,1748;19,3;21,748
20.04.2021;2,1527;2,1958;2,1096;2,06;2,2;0;0;2,06;2,2;20,6;22
21.04.2021;2,1435;2,1864;2,1006;2,075;2,24;0;0;2,075;2,24;20,75;22,4
22.04.2021;2,1682;2,2116;2,1248;2,14;2,2739;0,1164;0;2,1248;2,2739;21,248;22,739
23.04.2021;2,1587;2,2019;2,1155;1,91;2,28;0;0;1,91;2,28;19,1;22,8
24.04.2021;2,0423;2,0831;2,0015;1,965;2,17;0;0;1,965;2,17;19,65;21,7
25.04.2021;2,0332;2,0739;1,9925;1,93;2,075;0;0;1,93;2,075;19,3;20,75
26.04.2021;2,0646;2,1059;2,0233;1,97;2,155;0;0;1,97;2,155;19,7;21,55
27.04.2021;2,0732;2,1147;2,0317;1,97;2,1425;0;0;1,97;2,1425;19,7;21,425
28.04.2021;2,1445;2,1874;2,1016;2,1025;2,285;0;0;2,1016;2,285;21,016;22,85
29.04.2021;2,1987;2,2427;2,1547;2,115;2,39;0;0;2,115;2,39;21,15;23,9
30.04.2021;2,2607;2,3059;2,2155;2,22;2,38;0;0;2,2155;2,38;22,155;23,8
01.05.2021;2,3529;2,4;2,3058;0;2,4475;0;0;2,3058;2,4475;23,058;24,475
02.05.2021;2,3572;2,4043;2,3101;2,33;2,4525;0;0;2,3101;2,4525;23,101;24,525
03.05.2021;2,38;2,4276;2,3324;0;2,52;0;0;2,3324;2,52;23,324;25,2
04.05.2021;2,3976;2,4456;2,3496;2,4;2,5475;0;0;2,3496;2,5475;23,496;25,475
05.05.2021;2,4348;2,4835;2,3861;0;2,545;0;0;2,3861;2,545;23,861;25,45
06.05.2021;2,4676;2,517;2,4182;2,47;2,57;0;0;2,4182;2,57;24,182;25,7
07.05.2021;2,5407;2,5915;2,4899;2,43;2,62;0;0;2,43;2,62;24,3;26,2
08.05.2021;2,4486;2,4976;2,3996;2,395;2,55;0;0;2,395;2,55;23,95;25,5
09.05.2021;2,4231;2,4716;2,3746;2,33;2,54;0;0;2,33;2,54;23,3;25,4
10.05.2021;2,4275;2,4761;2,379;2,335;0;0;0;2,335;2,4761;23,35;24,761
11.05.2021;2,5194;2,5698;2,469;2,46;2,72;0;0;2,46;2,72;24,6;27,2
12.05.2021;2,5803;2,6319;2,5287;2,65;2,7227;0,1077;0;2,5287;2,7227;25,287;27,227
13.05.2021;2,6527;2,7058;2,5996;0;2,725;0;0;2,5996;2,725;25,996;27,25
14.05.2021;2,6096;2,6618;2,5574;2,62;2,71;0;0;2,5574;2,71;25,574;27,1
15.05.2021;2,6903;2,7441;2,6365;2,63;2,7075;0;0;2,63;2,7441;26,3;27,441
16.05.2021;2,6815;2,7351;2,6279;0;2,76;0;0;2,6279;2,76;26,279;27,6
17.05.2021;2,6918;2,7456;2,638;2,625;2,805;0;0;2,625;2,805;26,25;28,05
18.05.2021;2,6283;2,6809;2,5757;2,4675;2,75;0;0;2,4675;2,75;24,675;27,5
19.05.2021;2,4995;2,5495;2,4495;2,3;2,62;0;0;2,3;2,62;23;26,2
20.05.2021;2,322;2,3684;2,2756;2,21;2,4;0;0;2,21;2,4;22,1;24
21.05.2021;2,4307;2,4793;2,3821;2,42;2,535;0;0;2,3821;2,535;23,821;25,35
22.05.2021;2,493;2,5429;2,4431;2,4025;0;0;0;2,4025;2,5429;24,025;25,429
23.05.2021;2,5038;2,5539;2,4537;0;2,535;0;0;2,4537;2,5539;24,537;25,539
24.05.2021;2,4934;2,5433;2,4435;2,39;0;0;0;2,39;2,5433;23,9;25,433
25.05.2021;2,5051;2,5552;2,455;0;2,655;0;0;2,455;2,655;24,55;26,55
26.05.2021;2,6191;2,6715;2,5667;0;2,7675;0;0;2,5667;2,7675;25,667;27,675
27.05.2021;2,6902;2,744;2,6364;2,5325;2,7925;0;0;2,5325;2,7925;25,325;27,925
28.05.2021;2,571;2,6224;2,5196;2,5;2,6425;0;0;2,5;2,6425;25;26,425
29.05.2021;2,5209;2,5713;2,4705;2,42;0;0;0;2,42;2,5713;24,2;25,713
30.05.2021;2,5078;2,558;2,4576;2,4375;0;0;0;2,4375;2,558;24,375;25,58
31.05.2021;2,5216;2,572;2,4712;2,49;0;0;0;2,4712;2,572;24,712;25,72
01.06.2021;2,5136;2,5639;2,4633;2,48;0;0;0;2,4633;2,5639;24,633;25,639
02.06.2021;2,5947;2,6466;2,5428;2,505;2,715;0;0;2,505;2,715;25,05;27,15
03.06.2021;2,5768;2,6283;2,5253;2,5;0;0;0;2,5;2,6283;25;26,283
04.06.2021;2,5885;2,6403;2,5367;2,5;0;0;0;2,5;2,6403;25;26,403
05.06.2021;2,5877;2,6395;2,5359;2,52;0;0;0;2,52;2,6395;25,2;26,395
06.06.2021;2,5947;2,6466;2,5428;0;0;0;0;2,5428;2,6466;25,428;26,466
07.06.2021;2,6122;2,6644;2,56;0;0;0;0;2,56;2,6644;25,6;26,644
08.06.2021;2,6768;2,7303;2,6233;0;0;0;0;2,6233;2,7303;26,233;27,303
09.06.2021;2,7949;2,8508;2,739;0;0;0;0;2,739;2,8508;27,39;28,508
10.06.2021;2,8383;2,8951;2,7815;0;0;0;0;2,7815;2,8951;27,815;28,951
11.06.2021;2,8497;2,9067;2,7927;2,7775;0;0;0;2,7775;2,9067;27,775;29,067
12.06.2021;2,8141;2,8704;2,7578;0;0;0;0;2,7578;2,8704;27,578;28,704
13.06.2021;2,8126;2,8689;2,7563;0;0;0;0;2,7563;2,8689;27,563;28,689
14.06.2021;2,823;2,8795;2,7665;2,73;0;0;0;2,73;2,8795;27,3;28,795
15.06.2021;2,9164;2,9747;2,8581;0;0;0;0;2,8581;2,9747;28,581;29,747
16.06.2021;2,8311;2,8877;2,7745;2,725;0;0;0;2,725;2,8877;27,25;28,877
17.06.2021;2,8212;2,8776;2,7648;2,7175;0;0;0;2,7175;2,8776;27,175;28,776
18.06.2021;2,8244;2,8809;2,7679;2,73;0;0;0;2,73;2,8809;27,3;28,809
19.06.2021;2,9078;2,966;2,8496;2,9;0;0;0;2,8496;2,966;28,496;29,66
20.06.2021;2,9134;2,9717;2,8551;2,84;0;0;0;2,84;2,9717;28,4;29,717
21.06.2021;2,9329;2,9916;2,8742;2,9;0;0;0;2,8742;2,9916;28,742;29,916
22.06.2021;3,035;3,0957;2,9743;0;3,26;0;0;2,9743;3,26;29,743;32,6
23.06.2021;3,069;3,1304;3,0076;3,1;0;0;0;3,0076;3,1304;30,076;31,304
24.06.2021;3,14;3,2028;3,0772;0;0;0;0;3,0772;3,2028;30,772;32,028
25.06.2021;3,1814;3,245;3,1178;0;0;0;0;3,1178;3,245;31,178;32,45
26.06.2021;3,1968;3,2607;3,1329;0;0;0;0;3,1329;3,2607;31,329;32,607
27.06.2021;3,1933;3,2572;3,1294;3,1125;0;0;0;3,1125;3,2572;31,125;32,572
28.06.2021;3,2049;3,269;3,1408;3,155;0;0;0;3,1408;3,269;31,408;32,69
29.06.2021;3,2107;3,2749;3,1465;3,135;0;0;0;3,135;3,2749;31,35;32,749
30.06.2021;3,3623;3,4295;3,2951;3,25;3,9675;0;0;3,25;3,9675;32,5;39,675
01.07.2021;3,4736;3,5431;3,4041;0;3,59;0;0;3,4041;3,59;34,041;35,9
02.07.2021;3,6237;3,6962;3,5512;3,54;0;0;0;3,54;3,6962;35,4;36,962
03.07.2021;3,5933;3,6652;3,5214;3,475;3,6975;0;0;3,475;3,6975;34,75;36,975
04.07.2021;3,5968;3,6687;3,5249;3,52;0;0;0;3,52;3,6687;35,2;36,687
05.07.2021;3,612;3,6842;3,5398;3,71;0;0;0;3,5398;3,6842;35,398;36,842
06.07.2021;3,7424;3,8172;3,6676;3,28;0;0;0;3,28;3,8172;32,8;38,172
07.07.2021;3,5772;3,6487;3,5057;3,3;0;0;0;3,3;3,6487;33;36,487
08.07.2021;3,4116;3,4798;3,3434;3,2075;0;0;0;3,2075;3,4798;32,075;34,798
09.07.2021;3,2629;3,3282;3,1976;3,3;0;0;0;3,1976;3,3282;31,976;33,282
10.07.2021;3,5898;3,6616;3,518;3,61;0;0;0;3,518;3,6616;35,18;36,616
11.07.2021;3,5905;3,6623;3,5187;0;0;0;0;3,5187;3,6623;35,187;36,623
12.07.2021;3,5926;3,6645;3,5207;3,425;0;0;0;3,425;3,6645;34,25;36,645
13.07.2021;3,5585;3,6297;3,4873;3,4;0;0;0;3,4;3,6297;34;36,297
14.07.2021;3,5319;3,6025;3,4613;3,3;0;0;0;3,3;3,6025;33;36,025
15.07.2021;3,4737;3,5432;3,4042;3,335;0;0;0;3,335;3,5432;33,35;35,432
16.07.2021;3,433;3,5017;3,3643;3,25;0;0;0;3,25;3,5017;32,5;35,017
17.07.2021;3,5063;3,5764;3,4362;3,42;0;0;0;3,42;3,5764;34,2;35,764
18.07.2021;3,5081;3,5783;3,4379;3,44;0;0;0;3,4379;3,5783;34,379;35,783
19.07.2021;3,5378;3,6086;3,467;3,45;0;0;0;3,45;3,6086;34,5;36,086
20.07.2021;3,6365;3,7092;3,5638;3,555;3,55;0;0;3,555;3,7092;35,55;37,092
21.07.2021;3,5187;3,5891;3,4483;3,49;0;0;0;3,4483;3,5891;34,483;35,891
22.07.2021;3,598;3,67;3,526;3,5;0;0;0;3,5;3,67;35;36,7
23.07.2021;3,5891;3,6609;3,5173;3,5;0;0;0;3,5;3,6609;35;36,609
24.07.2021;3,5255;3,596;3,455;3,475;0;0;0;3,455;3,596;34,55;35,96
25.07.2021;3,5256;3,5961;3,4551;3,44;0;0;0;3,44;3,5961;34,4;35,961
26.07.2021;3,531;3,6016;3,4604;3,5;0;0;0;3,4604;3,6016;34,604;36,016
27.07.2021;3,6564;3,7295;3,5833;3,615;0;0;0;3,5833;3,7295;35,833;37,295
28.07.2021;3,7403;3,8151;3,6655;3,72;0;0;0;3,6655;3,8151;36,655;38,151
29.07.2021;3,8761;3,9536;3,7986;0;0;0;0;3,7986;3,9536;37,986;39,536
30.07.2021;4,0165;4,0968;3,9362;0;0;0;0;3,9362;4,0968;39,362;40,968
31.07.2021;3,9515;4,0305;3,8725;0;0;0;0;3,8725;4,0305;38,725;40,305
01.08.2021;3,9653;4,0446;3,886;0;0;0;0;3,886;4,0446;38,86;40,446
02.08.2021;3,9871;4,0668;3,9074;0;0;0;0;3,9074;4,0668;39,074;40,668
03.08.2021;4,1867;4,2704;4,103;0;0;0;0;4,103;4,2704;41,03;42,704
04.08.2021;4,1299;4,2125;4,0473;4,0625;0;0;0;4,0473;4,2125;40,473;42,125
05.08.2021;4,1305;4,2131;4,0479;4,04;0;0;0;4,04;4,2131;40,4;42,131
06.08.2021;4,1512;4,2342;4,0682;0;0;0;0;4,0682;4,2342;40,682;42,342
07.08.2021;4,2569;4,342;4,1718;4,15;0;0;0;4,15;4,342;41,5;43,42
08.08.2021;4,2557;4,3408;4,1706;4,15;0;0;0;4,15;4,3408;41,5;43,408
09.08.2021;4,2783;4,3639;4,1927;4,185;0;0;0;4,185;4,3639;41,85;43,639
10.08.2021;4,2617;4,3469;4,1765;4,2275;0;0;0;4,1765;4,3469;41,765;43,469
11.08.2021;4,4075;4,4957;4,3194;4,365;0;0;0;4,3194;4,4957;43,194;44,957
12.08.2021;4,4895;4,5793;4,3997;0;0;0;0;4,3997;4,5793;43,997;45,793
13.08.2021;4,5458;4,6367;4,4549;4,35;0;0;0;4,35;4,6367;43,5;46,367
14.08.2021;4,4423;4,5311;4,3535;4,39;0;0;0;4,3535;4,5311;43,535;45,311
15.08.2021;4,4428;4,5317;4,3539;4,4;0;0;0;4,3539;4,5317;43,539;45,317
16.08.2021;4,4595;4,5487;4,3703;0;0;0;0;4,3703;4,5487;43,703;45,487
17.08.2021;4,7191;4,8135;4,6247;0;0;0;0;4,6247;4,8135;46,247;48,135
18.08.2021;4,6519;4,7449;4,5589;4,5175;0;0;0;4,5175;4,7449;45,175;47,449
19.08.2021;4,5752;4,6667;4,4837;0;0;0;0;4,4837;4,6667;44,837;46,667
20.08.2021;4,0881;4,1699;4,0063;0;4,145;0;0;4,0063;4,1699;40,063;41,699
21.08.2021;4,1137;4,196;4,0314;0;4,2;0;0;4,0314;4,2;40,314;42
22.08.2021;4,1171;4,1994;4,0348;0;4,2;0;0;4,0348;4,2;40,348;42
23.08.2021;4,1404;4,2232;4,0576;0;0;0;0;4,0576;4,2232;40,576;42,232
24.08.2021;4,2127;4,297;4,1284;0;4,435;0;0;4,1284;4,435;41,284;44,35
25.08.2021;4,4327;4,5214;4,344;0;4,6;0;0;4,344;4,6;43,44;46
26.08.2021;4,5102;4,6004;4,42;0;0;0;0;4,42;4,6004;44,2;46,004
27.08.2021;4,5404;4,6312;4,4496;0;0;0;0;4,4496;4,6312;44,496;46,312
28.08.2021;4,6885;4,7823;4,5947;0;0;0;0;4,5947;4,7823;45,947;47,823
29.08.2021;4,689;4,7828;4,5952;0;0;0;0;4,5952;4,7828;45,952;47,828
30.08.2021;4,7018;4,7958;4,6078;0;0;0;0;4,6078;4,7958;46,078;47,958
31.08.2021;4,7615;4,8567;4,6663;0;5,01;0;0;4,6663;5,01;46,663;50,1
01.09.2021;4,9595;5,0587;4,8603;0;5,21;0;0;4,8603;5,21;48,603;52,1
02.09.2021;5,0974;5,1993;4,9955;0;5,06;0;0;4,9955;5,1993;49,955;51,993
03.09.2021;5,098;5,2;4,996;0;5,22;0;0;4,996;5,22;49,96;52,2
04.09.2021;5,1412;5,244;5,0384;0;5,205;0;0;5,0384;5,244;50,384;52,44
05.09.2021;5,1373;5,24;5,0346;0;5,2;0;0;5,0346;5,24;50,346;52,4
06.09.2021;5,1725;5,276;5,0691;0;5,33;0;0;5,0691;5,33;50,691;53,3
07.09.2021;5,253;5,3581;5,1479;0;5,34;0;0;5,1479;5,3581;51,479;53,581
08.09.2021;5,3181;5,4245;5,2117;0;5,48;0;0;5,2117;5,48;52,117;54,8
09.09.2021;5,4546;5,5637;5,3455;5,55;5,74;0;0;5,3455;5,74;53,455;57,4
10.09.2021;5,6089;5,7211;5,4967;0;5,77;0;0;5,4967;5,77;54,967;57,7
11.09.2021;5,7006;5,8146;5,5866;0;5,8904;0,1029;0;5,5866;5,8904;55,866;58,904
12.09.2021;5,6892;5,803;5,5754;5,61;5,845;0;0;5,5754;5,845;55,754;58,45
13.09.2021;5,7333;5,848;5,6186;5,61;6,4125;0;0;5,61;6,4125;56,1;64,125
14.09.2021;6,1677;6,2911;6,0443;6,47;6,7;0;0;6,0443;6,7;60,443;67
15.09.2021;6,5688;6,7002;6,4374;6,51;6,77;0;0;6,4374;6,77;64,374;67,7
16.09.2021;6,9136;7,0519;6,7753;6,265;6,535;0;0;6,265;7,0519;62,65;70,519
17.09.2021;6,337;6,4637;6,2103;6,1;6,35;0;0;6,1;6,4637;61;64,637
18.09.2021;6,3954;6,5233;6,2675;6,4;6,5975;0;0;6,2675;6,5975;62,675;65,975
19.09.2021;6,3935;6,5214;6,2656;0;6,4975;0;0;6,2656;6,5214;62,656;65,214
20.09.2021;6,5237;6,6542;6,3932;0;7,38;0;0;6,3932;7,38;63,932;73,8
21.09.2021;7,2497;7,3947;7,1047;0;7,4375;0;0;7,1047;7,4375;71,047;74,375
22.09.2021;7,2855;7,4312;7,1398;6,8;7,27;0;0;6,8;7,4312;68;74,312
23.09.2021;7,098;7,24;6,956;0;7,105;0;0;6,956;7,24;69,56;72,4
24.09.2021;6,8745;7,012;6,737;6,535;7,13;0;0;6,535;7,13;65,35;71,3
25.09.2021;6,8307;6,9673;6,6941;6,1698;0;0;0,0952;6,1698;6,9673;61,698;69,673
26.09.2021;6,7863;6,922;6,6506;6,14;0;0;0;6,14;6,922;61,4;69,22
27.09.2021;6,9083;7,0465;6,7701;7,0275;6,85;0;0;6,7701;7,0465;67,701;70,465
28.09.2021;7,5789;7,7305;7,4273;7,65;7,84;0;0;7,4273;7,84;74,273;78,4
29.09.2021;8,1054;8,2675;7,9433;7,8;8,2;0;0;7,8;8,2675;78;82,675
30.09.2021;8,3;8,466;8,134;8,71;8,975;0;0;8,134;8,975;81,34;89,75
